Age,Gender,Annual Income,Spending Score
83,1,193265,7
63,1,191730,13
54,1,78624,13
25,1,77675,72
64,0,84559,13
88,0,159832,37
78,1,151697,82
36,1,64463,17
35,0,162251,70
66,1,67066,100
21,1,50714,5
21,0,109876,95
74,1,56371,23
84,0,98623,76
51,0,140376,73
67,1,159662,37
32,1,55710,34
24,0,192159,36
21,0,142508,41
78,0,70697,54
64,1,148441,92
82,1,24443,32
19,0,29856,13
79,0,157180,84
40,1,151026,49
53,0,121080,64
53,0,116704,44
59,1,64743,5
55,0,196475,49
72,1,62376,15
32,1,115641,16
64,0,181326,75
34,1,39806,11
86,1,101754,100
87,1,58309,19
71,0,22897,98
82,0,169737,1
28,1,130893,61
76,1,153207,2
19,0,162907,92
88,0,66353,87
28,0,28983,81
80,0,92241,75
54,0,44337,24
30,0,152074,69
51,0,149230,50
69,0,140510,55
21,1,22396,52
77,1,94198,91
43,0,67415,28
48,1,40506,36
26,1,60435,66
22,1,198504,30
37,1,132372,52
49,1,37297,89
19,1,51263,94
70,0,149608,73
88,0,165768,77
18,0,40415,49
79,0,115675,54
63,0,192299,45
53,1,107056,77
20,1,182740,38
68,1,139554,2
26,0,136152,84
32,0,118163,38
34,0,50101,57
79,1,188574,13
69,1,94647,25
30,1,111705,21
30,0,32482,70
89,0,134951,67
41,1,22761,93
52,0,77796,65
44,1,25522,82
46,0,134459,53
37,1,146621,60
67,0,35167,62
37,1,102451,15
18,0,164134,15
35,1,185772,85
62,1,20560,61
84,1,146813,7
90,1,91393,67
85,0,33097,93
19,0,151040,9
40,0,84883,93
22,0,82804,25
53,1,140798,45
66,0,150801,98
29,1,59836,94
75,0,36346,52
89,1,103458,84
36,1,25435,76
48,1,95997,32
68,0,172285,56
27,0,91356,40
59,1,116521,63
41,0,196067,28
29,0,22687,87
52,1,54107,43
63,0,43898,83
23,1,158637,53
69,1,158387,79
56,0,83213,53
64,1,184903,54
62,1,147706,88
27,1,159416,72
30,0,133314,82
77,1,133202,67
61,1,95213,25
35,1,132442,97
40,1,24610,23
18,0,99390,24
25,0,63185,46
72,1,172675,34
67,1,44126,56
67,1,192467,22
63,0,63096,68
78,0,137972,1
51,0,60530,86
76,1,59433,76
21,0,158464,74
66,0,140622,38
29,0,132862,62
74,0,178435,55
90,0,144443,91
89,1,79964,84
60,1,101701,85
21,0,96378,96
38,0,70322,7
68,0,138383,14
30,1,199577,51
32,0,37986,52
52,0,190380,3
18,0,113986,72
33,1,169335,3
81,1,169318,15
38,1,74515,46
90,1,162294,11
72,1,53022,20
18,0,143144,77
74,0,157709,86
47,0,135656,7
44,0,83132,48
30,1,53249,87
68,1,184801,23
59,1,149396,39
69,1,102447,89
65,0,70086,72
61,1,76128,70
88,1,149967,74
81,0,196456,90
22,0,70150,26
44,1,105072,23
88,1,95295,60
67,1,128956,72
73,0,119262,60
59,1,125271,99
30,1,92566,13
32,1,178936,100
31,0,80035,73
42,1,178241,94
47,1,100674,37
85,1,60717,63
22,0,168991,42
42,1,33593,76
61,1,196322,55
74,0,36826,40
44,0,42504,4
27,0,100880,13
42,1,150202,84
51,1,124506,54
25,0,198210,90
34,1,65473,22
66,1,22850,49
83,0,92363,91
72,1,153799,38
34,0,37726,48
33,1,38323,36
59,0,124921,14
87,0,103401,33
57,1,157282,79
25,0,119538,5
42,1,174653,63
25,1,34685,80
73,0,166579,62
19,1,116195,59
43,1,85925,29
21,1,115102,14
78,0,190013,67
63,1,121991,87
21,0,78417,89
85,1,37262,86
79,1,132813,80
62,1,62921,48
40,0,125113,46
56,1,150661,1
50,1,60473,81
42,0,85379,21
27,0,191560,10
19,0,196060,95
59,0,123585,46
44,1,56878,50
85,1,127096,33
40,1,192041,50
83,1,28074,38
36,1,92887,92
69,1,142761,5
86,1,166303,36
48,1,186704,72
71,1,108984,33
57,0,190138,34
70,0,89373,37
28,1,141724,27
83,0,36133,22
84,0,156911,91
34,1,72008,21
58,1,30206,75
64,0,124129,73
55,0,156999,36
68,0,39824,39
40,1,148703,70
52,0,130183,98
83,1,34383,45
68,1,70914,36
66,0,171962,53
76,0,85637,34
74,0,107984,55
69,1,135510,80
38,1,89005,60
89,1,139033,95
57,1,76232,93
47,1,55907,98
89,0,186921,89
18,1,100605,45
33,1,75666,35
70,0,61947,16
27,1,145874,15
41,0,114595,2
60,0,51126,36
50,1,159151,3
65,0,120063,90
42,1,181359,5
87,1,109238,6
68,0,77449,67
27,0,110460,58
30,0,47903,87
23,1,50324,50
44,1,77902,12
24,0,96189,58
22,1,159601,71
90,0,29295,8
57,0,180383,27
21,0,71007,46
90,0,100307,54
45,1,125257,69
71,1,100487,47
44,0,59113,53
84,1,183605,69
46,0,184069,11
80,0,82796,82
26,1,21797,96
71,1,165788,77
75,1,128818,70
39,1,29942,65
52,0,94024,40
73,0,181908,49
78,1,85594,17
84,1,35469,8
26,0,42709,43
69,0,121401,70
78,1,126375,99
62,0,154165,71
84,0,116635,58
18,1,70757,7
82,1,181696,47
80,0,71682,26
72,1,196907,54
74,0,23613,35
57,1,45311,58
39,1,56921,66
70,1,103631,28
19,1,122084,36
25,1,197758,3
56,0,87304,58
36,1,42631,36
31,1,129939,17
81,0,85423,100
23,0,32494,68
69,1,151224,76
51,0,59785,63
88,1,39244,48
29,0,41207,58
75,0,137428,83
68,1,116301,97
87,0,129942,22
90,0,48566,83
58,0,86353,9
34,0,32737,64
79,1,171376,91
81,0,86700,27
86,0,196379,66
27,1,22205,77
79,1,180739,81
44,0,79243,45
47,1,43932,73
25,1,146064,79
37,1,148565,69
86,0,198190,18
38,0,146501,96
85,1,196970,3
21,1,45105,55
66,1,26593,10
18,1,179356,86
46,0,177899,21
39,1,108600,78
60,1,128413,65
74,1,138838,60
69,0,64926,98
25,0,132717,22
21,1,46599,1
34,1,87243,93
31,0,168381,27
47,0,187847,49
35,0,119967,71
30,0,171616,98
49,1,63871,24
44,1,172988,81
55,1,122859,99
49,1,162667,28
20,0,79139,17
43,0,65825,15
19,1,28268,23
24,0,67154,81
86,1,56321,56
75,0,75781,53
78,0,120074,68
84,1,105542,47
54,0,138240,82
40,1,183516,99
22,0,172605,29
18,1,173614,4
70,1,132145,82
86,1,102588,21
20,1,23370,81
72,1,89520,12
54,0,173815,91
61,0,108829,37
74,1,146467,77
57,1,149352,53
33,1,89616,71
75,1,63741,69
86,1,190217,46
59,1,83689,8
25,1,46110,64
22,1,150509,71
90,0,86142,29
69,0,167066,90
47,0,66463,60
21,0,142033,5
51,0,47147,64
46,1,180210,62
73,0,32672,48
66,0,103401,63
62,1,58316,66
53,1,174633,54
36,0,109945,87
40,1,155505,48
81,0,146165,62
49,1,28487,23
50,0,163343,16
67,0,100594,19
66,0,89068,26
29,1,43020,51
88,0,33649,35
85,1,60511,78
80,1,88041,39
35,1,71435,79
65,1,106008,13
83,1,179916,32
50,0,195746,92
87,1,99328,11
30,0,27091,25
39,1,157172,42
44,1,159974,19
75,0,134962,54
31,1,165408,70
79,0,71262,11
88,0,176235,8
65,0,47682,38
47,1,163619,20
48,0,50071,62
41,0,93945,26
30,1,110022,68
38,0,138138,83
56,1,116906,92
67,1,148317,92
63,0,183694,37
90,1,73294,82
32,1,38503,9
48,0,108231,45
84,0,64258,42
75,0,168035,87
27,1,61765,5
66,1,43242,28
46,1,179141,73
36,0,154498,93
50,1,182015,91
49,1,77640,18
66,0,73571,57
55,1,61253,50
38,0,64839,90
45,0,113145,2
23,0,199168,59
29,0,28939,39
84,1,161602,39
34,1,30892,30
56,1,119350,1
29,1,162839,21
89,0,119882,47
27,0,109439,46
20,1,78786,51
41,1,183487,15
87,1,155116,8
73,1,81250,92
67,1,196553,47
20,0,119650,30
42,1,91625,76
23,0,155356,85
28,0,155271,17
90,0,32550,32
76,1,94996,53
28,0,80391,95
59,0,154689,72
58,0,32969,64
27,1,109563,51
73,1,82969,93
59,1,184613,14
81,1,66185,41
90,1,43278,24
84,1,150813,98
37,0,148692,9
78,1,128860,15
81,1,186378,23
50,0,95457,45
26,0,38916,49
81,0,170260,97
81,0,134635,95
32,0,148042,83
60,1,198779,78
86,1,130741,93
52,0,183564,93
45,0,187268,91
74,1,186796,80
43,0,172913,1
88,0,123663,19
49,1,67806,46
81,1,154158,39
59,1,71741,18
62,0,53063,52
53,1,42380,19
58,1,29815,82
86,0,96008,74
61,0,76061,93
51,1,193825,88
82,1,47593,63
27,1,151700,72
52,0,171508,23
86,0,176569,32
75,1,99729,41
29,0,195193,27
79,1,170915,70
29,1,109472,63
41,1,126673,23
18,1,102168,50
54,1,79232,75
85,1,38006,43
71,1,20328,26
60,1,131638,21
53,1,160179,72
60,1,78609,15
59,0,164348,42
48,0,115053,54
32,0,113053,27
59,0,46098,86
81,0,123853,62
79,1,78283,39
66,1,187787,48
30,1,177421,70
39,1,102248,77
35,1,182100,99
77,1,39712,42
82,1,21920,81
68,1,154854,75
65,0,198757,78
52,0,192155,3
67,0,127141,68
73,1,183346,55
22,0,79487,78
85,0,127132,98
31,1,182918,1
61,0,154156,43
39,1,128979,78
70,1,67687,46
35,1,109220,46
72,1,128589,37
21,1,29300,28
69,1,115680,71
58,1,83069,17
53,0,33125,6
76,1,187669,34
70,0,179729,47
75,1,68720,70
82,1,23154,74
21,1,118564,25
24,0,78425,32
65,0,71226,80
26,0,170380,65
74,0,197092,16
84,1,147479,37
79,0,99047,33
34,1,30862,17
71,1,153991,97
19,1,163634,76
73,0,188584,55
69,1,176095,47
72,1,199200,52
51,0,148185,45
68,0,24123,85
26,1,148883,89
36,0,20534,65
46,1,32859,15
45,0,38460,84
78,1,171733,39
23,1,187936,33
73,1,20101,93
43,0,185780,39
39,1,56603,71
42,1,101310,8
55,1,95344,47
44,0,37345,17
39,0,175586,57
61,1,96810,66
71,1,97701,27
31,0,76034,33
38,1,104243,52
76,1,59132,39
41,0,172535,20
77,1,108307,61
48,0,112458,55
48,0,109890,47
86,0,42202,57
74,1,41021,77
27,1,46708,23
28,0,152010,85
56,0,174259,40
32,1,24099,12
43,0,93598,13
32,1,74847,29
26,0,131295,71
54,0,179683,16
45,1,102344,52
67,0,37636,81
43,1,55653,73
79,0,109515,84
78,1,98708,25
33,1,46692,31
33,0,116523,1
56,1,187929,47
36,0,156110,50
68,0,113082,93
28,0,137486,27
69,0,134896,75
69,0,79438,45
81,0,189264,32
36,0,196881,64
55,0,142633,92
19,1,121354,40
75,1,64541,43
32,0,84029,45
78,1,192185,94
67,0,143930,20
67,1,168201,44
48,0,71787,52
36,0,187668,50
64,1,162928,8
63,1,196575,86
37,1,128374,66
89,0,113177,15
76,0,137065,88
31,0,27515,48
29,1,96569,39
31,1,139838,57
71,0,130366,96
83,0,86307,3
75,0,133022,22
48,0,142634,30
81,1,137223,67
28,0,95943,55
26,0,127827,40
38,0,47149,71
84,1,198913,79
83,0,38507,68
53,1,30658,49
41,0,137245,72
48,1,198044,72
35,0,190707,9
83,1,105975,25
51,0,26805,8
25,1,24222,82
80,1,56168,72
83,0,107882,46
47,0,132029,55
26,0,85584,59
34,0,134892,87
80,0,67881,79
29,0,80770,43
38,1,197828,22
81,1,179225,67
27,0,89552,23
28,0,174651,51
41,0,83624,41
57,1,61814,57
28,1,61346,47
46,0,66899,99
90,1,152529,95
79,0,101741,62
86,0,175749,81
20,1,103849,45
79,0,27386,24
79,0,100921,40
28,0,164277,16
30,1,177638,18
49,0,39337,72
20,1,104469,73
70,1,170964,42
74,0,109031,24
49,1,41639,8
58,1,173644,51
86,1,43576,81
23,0,172659,63
86,1,117516,10
46,1,194768,90
63,1,67733,34
35,1,145212,25
32,1,126696,9
86,1,57958,80
82,0,136040,71
56,0,167902,65
26,1,25215,54
58,1,123614,66
71,1,34031,61
28,0,67996,63
56,1,89534,56
21,0,136970,19
59,1,95773,39
73,0,23355,89
30,1,68669,40
18,0,38922,94
72,0,103866,68
77,1,169226,80
83,1,171322,77
58,0,67243,16
43,1,108064,16
78,1,136031,14
88,1,154634,61
83,0,72979,53
72,0,62560,30
71,0,74314,81
35,0,123485,86
86,0,78621,43
90,0,142186,94
45,0,49408,19
63,1,124153,31
56,1,177754,18
27,1,185402,16
83,0,35230,25
27,1,65877,43
81,0,167561,54
79,1,193603,4
85,1,99548,92
37,1,74710,89
47,1,184298,65
19,0,120235,40
79,0,46274,67
81,1,130342,96
80,0,174799,27
71,1,33776,91
90,0,85382,79
51,1,147793,76
46,0,71958,28
43,0,120087,50
70,1,141137,17
56,0,90140,82
51,0,108061,29
49,0,170516,25
72,1,76818,15
88,0,30834,39
47,0,57900,98
84,0,23631,100
29,1,91078,65
75,1,171337,99
49,0,69765,95
88,0,198025,66
67,1,92831,22
35,1,105288,69
53,1,123067,77
71,0,54499,24
35,1,105177,9
77,0,72340,41
74,1,144559,73
46,1,86596,70
31,0,140461,49
20,1,190934,96
55,1,73912,94
84,1,37095,88
21,1,87700,28
53,0,79435,23
74,1,102794,40
82,1,26591,48
54,1,113570,94
81,1,141943,34
78,1,100710,50
50,1,52504,33
49,0,78902,36
82,0,191379,71
37,0,100007,83
25,0,197402,26
59,0,27013,79
62,0,53432,73
30,0,107667,69
32,1,175533,14
48,0,25096,31
78,1,60116,48
26,0,178406,66
42,0,109286,37
78,1,71947,19
40,0,25196,21
30,0,81000,22
27,1,125376,15
20,0,194737,3
79,1,101183,93
44,0,87238,25
78,0,184136,98
48,1,161711,23
79,0,51357,43
55,1,187976,29
19,1,45172,59
67,0,151505,18
26,0,117118,3
89,0,36569,20
30,0,198420,11
29,0,159853,82
50,0,155693,80
81,0,171275,15
65,0,107148,94
72,0,59255,92
29,1,61457,96
70,1,193902,70
24,1,170276,37
81,1,73615,81
87,0,123469,74
35,0,44882,6
90,0,191626,70
45,0,199200,26
26,0,199302,36
49,1,187044,94
50,0,182878,80
61,1,151494,38
61,0,155509,83
18,0,161596,63
41,1,180683,53
77,1,34265,54
60,1,55136,75
89,1,148942,7
85,1,129083,53
56,0,164406,30
54,0,114239,17
75,1,107531,37
66,0,103972,80
36,1,182253,76
81,0,56893,92
37,0,74895,78
36,1,50475,27
76,0,91118,47
68,0,154900,75
56,0,176917,26
87,0,152559,22
80,0,183996,88
26,0,44064,35
40,1,108798,72
89,0,52534,87
67,0,130163,46
24,0,82622,97
51,0,152663,81
47,0,179472,51
19,0,179590,40
30,0,75754,89
19,0,61026,91
83,1,184054,76
79,0,133717,33
56,1,103759,89
83,0,27560,90
68,0,170243,91
26,1,199724,37
36,1,43692,19
73,1,82150,44
64,1,196143,44
49,0,177239,92
85,0,25633,96
68,0,145432,87
39,1,62376,88
45,0,138670,21
59,1,130542,69
83,1,130318,14
37,0,70093,12
31,1,94134,70
73,1,50045,24
79,1,98854,6
26,1,123879,37
29,0,102557,90
39,1,103007,66
61,0,187229,89
46,1,189744,65
80,0,56638,79
54,1,88668,73
48,0,165405,70
45,1,195316,67
57,1,112615,3
31,1,44723,9
69,0,189922,61
70,0,95890,5
43,0,196847,89
24,0,192090,72
18,0,171281,41
58,0,123647,59
57,0,111248,11
60,0,51945,92
18,1,125550,62
52,0,84116,21
73,0,96024,25
70,1,51306,2
39,1,26660,95
86,1,52584,60
49,0,84513,70
55,0,174092,91
22,1,51283,65
62,0,37219,62
55,1,26766,40
47,0,173520,72
83,0,199536,94
22,0,186699,99
61,1,196963,93
54,1,165878,58
74,1,80683,81
81,1,98518,80
22,1,106793,12
89,1,62790,74
87,0,20204,91
85,0,161048,13
19,0,27179,36
19,1,108259,32
89,1,114549,78
29,1,38415,90
22,1,58663,99
47,1,165496,69
65,1,147552,90
65,1,68278,78
81,0,150919,19
57,1,81446,87
55,1,186061,8
83,1,135441,75
52,0,143599,46
49,0,64527,92
67,1,24259,92
62,0,128779,98
25,1,113666,41
45,0,147168,54
37,0,58622,65
22,0,44900,20
67,1,104163,50
46,0,90855,82
73,0,144824,1
29,1,144737,82
50,1,119074,82
79,1,150043,54
28,1,88794,3
19,0,97023,87
70,0,151623,77
84,1,95750,20
63,1,101642,4
90,1,99695,88
82,1,60756,43
74,0,170885,15
50,0,123230,49
50,0,82040,11
39,0,34676,59
67,1,152454,56
88,0,54320,85
64,0,174276,92
64,1,44076,44
86,0,92657,37
55,1,47901,94
59,0,112795,67
77,0,125652,64
88,0,78378,72
42,0,22584,82
69,1,32595,75
83,1,184965,76
88,1,197594,37
60,1,182454,38
43,0,90928,81
72,1,155702,9
70,0,58144,82
62,0,173584,35
84,0,47508,38
78,0,142083,5
22,0,52436,38
87,1,69215,34
26,1,34912,19
69,0,112604,21
65,1,62245,94
89,1,25165,5
81,0,53894,62
62,0,151970,91
37,0,120972,95
30,0,153909,24
27,1,81091,40
69,1,106210,12
39,1,193413,54
26,0,73695,25
42,1,180614,11
90,1,118810,30
75,0,130970,42
32,1,26638,36
21,0,195440,9
28,0,31080,74
21,1,25943,60
55,0,102501,67
78,0,83823,82
42,1,100080,39
28,1,37215,48
39,0,151618,32
77,0,102121,7
61,1,168806,18
26,1,164842,1
21,1,54890,84
82,1,131714,55
67,0,53466,40
71,1,121694,7
32,1,58373,33
67,0,89258,87
69,0,188323,50
65,1,106672,55
21,0,169040,56
32,1,116193,91
34,1,133486,2
20,0,132564,26
68,0,179747,10
75,1,174758,82
45,1,170222,31
85,0,133098,4
41,1,186948,60
76,0,67693,60
23,1,74168,96
67,0,132670,16
31,0,56828,17
89,0,105171,27
57,1,78388,95
18,1,123286,44
60,1,47297,39
86,0,172196,97
60,1,75268,61
41,0,96396,29
77,1,111222,66
37,0,29087,57
61,0,88326,21
71,0,98099,70
36,0,62608,31
44,1,144756,12
67,1,130584,68
44,0,137062,9
34,0,64679,90
80,1,84232,7
74,0,192404,32
85,1,197693,73
81,0,84477,1
70,0,36514,21
34,1,168610,68
53,1,27971,52
25,0,57471,70
38,0,48723,43
55,1,50783,77
72,1,66829,75
19,1,116956,95
62,0,108048,18
61,0,154999,81
61,0,187474,76
22,0,141199,74
46,0,35070,24
76,0,33989,40
70,0,46226,39
37,1,69911,52
32,0,176930,14
83,1,84393,39
21,0,23452,93
76,0,72628,13
61,0,146043,92
29,1,192395,73
49,0,129740,84
38,1,106437,85
70,1,61107,53
76,0,184007,79
33,0,141693,65
75,1,46958,72
47,1,125028,82
90,1,126699,11
58,1,144996,29
58,1,97464,21
36,1,135051,71
47,0,190660,58
23,0,162166,3
20,1,143215,29
37,0,21130,77
29,0,109388,70
65,1,144713,49
34,0,109808,18
21,1,135534,1
77,1,99790,9
34,1,58774,41
66,0,145334,53
47,0,153678,35
55,0,29445,15
65,1,118697,63
61,0,154733,79
57,1,140182,60
87,0,22453,59
76,0,68285,60
44,1,192435,15
50,1,167627,48
59,1,147923,94
70,0,185767,12
51,1,54340,83
70,0,160668,96
37,0,78344,79
64,1,123827,12
72,1,26739,93
73,1,141141,28
72,1,120390,18
83,0,196264,59
51,0,187418,2
38,1,38899,93
69,0,158698,44
54,1,97346,45
80,1,84073,50
60,1,99196,31
52,0,175776,52
52,0,26462,65
27,0,72634,65
55,0,91670,96
37,1,134151,11
63,1,129029,45
42,0,138499,66
80,1,104754,14
73,0,117114,75
86,0,125424,20
48,1,175553,17
58,0,163808,97
59,0,196272,44
25,0,58138,55
41,1,156506,81
71,0,148373,41
50,0,42873,58
41,0,124497,79
21,0,155004,99
62,0,113217,91
45,1,80036,87
85,1,27594,34
64,0,109707,58
69,0,62022,24
67,0,93647,28
83,0,63544,70
64,1,61636,10
84,1,82272,86
68,0,124768,96
39,0,196771,88
54,1,40395,38
38,1,131100,71
55,0,127744,91
54,0,133179,58
65,0,193799,19
68,1,110443,63
80,1,157396,92
36,0,184450,18
81,0,89054,83
44,1,79503,79
43,0,179885,85
66,1,79860,87
68,0,144086,16
74,0,125599,59
47,0,133351,58
56,1,152658,47
57,0,25854,65
39,0,81853,32
37,0,199065,27
74,1,132940,20
61,0,175612,3
45,0,51682,9
45,1,71341,10
73,1,119515,49
22,0,111347,28
87,1,51906,24
87,1,58243,56
55,1,146336,88
68,1,112427,100
43,1,51444,54
19,0,125481,72
21,1,37889,71
40,0,25947,32
24,0,113186,19
66,0,190008,3
27,0,31729,94
19,1,125007,87
72,1,176652,85
32,0,63507,9
47,1,50076,53
61,0,162313,85
84,0,121137,53
71,0,198640,48
57,1,51885,39
76,0,118544,3
68,0,61153,65
75,0,154393,3
42,1,102612,6
53,0,25621,32
67,1,122426,90
61,1,154706,52
54,0,98706,39
33,0,101709,59
56,1,189599,97
67,0,193335,81
61,0,67124,21
84,0,180514,63
47,1,150348,64
20,0,129496,67
44,0,155067,12
69,1,196765,44
58,0,56352,41
80,1,48557,66
90,1,199510,8
51,0,73812,92
45,0,115036,82
83,1,139649,28
23,1,140858,76
52,0,145711,96
37,1,100220,1
78,0,129519,24
71,0,157444,53
43,0,23080,32
61,1,147784,79
38,0,124786,52
65,1,61718,87
72,0,180320,75
57,1,192225,100
21,0,56001,48
38,0,168113,72
39,0,95722,100
63,0,171851,36
90,0,58292,29
79,0,176212,93
37,1,154787,42
39,1,76361,11
32,0,108177,89
67,0,57281,28
29,1,104305,8
51,1,130211,4
43,1,179511,11
71,1,85894,93
52,1,24536,22
77,0,92892,97
34,1,176394,95
52,1,175430,54
79,0,20167,74
49,0,177274,61
33,1,151472,43
85,0,121332,34
35,1,74287,83
52,1,114769,82
25,1,42852,6
25,1,167891,57
44,0,177245,39
38,1,128353,96
77,0,78587,90
20,1,170181,2
68,0,171516,58
38,0,93190,20
53,1,135891,46
84,1,124635,32
30,0,55931,54
58,0,76232,76
41,0,196302,47
41,0,47889,4
26,0,119716,9
41,0,105450,73
30,0,198464,64
42,1,150812,49
42,1,149441,58
74,1,151990,18
90,1,88824,100
20,1,36192,12
36,1,135153,64
27,0,61283,19
70,0,110393,75
28,0,79377,51
88,0,80695,46
64,0,42087,15
32,1,165658,38
68,1,23195,36
42,1,165206,60
42,1,72149,63
74,0,183288,83
87,1,171197,90
38,0,121511,42
65,0,174240,7
30,0,181168,44
20,1,102213,6
88,1,68920,25
34,0,165876,1
65,1,58145,97
62,1,177622,27
38,1,107142,4
36,0,46333,75
88,0,170410,99
79,1,59245,85
42,0,115995,56
24,0,84119,51
18,0,176073,5
60,1,107860,34
81,1,40334,87
56,1,65377,83
24,1,72949,65
26,1,145557,5
34,1,21368,62
22,0,82063,64
54,1,102634,63
37,1,129401,47
28,0,76744,74
63,1,181807,83
50,1,32986,36
49,1,73069,60
22,1,182989,98
62,1,167112,37
22,0,152178,79
29,0,104245,70
72,1,122386,37
25,1,92364,6
59,0,132106,36
26,1,189799,11
63,0,121518,98
69,1,27630,77
89,0,196335,84
77,1,141964,11
83,0,135850,21
81,0,87235,43
29,1,57179,61
79,1,81923,16
39,1,139499,26
56,1,50931,38
43,0,146669,39
60,0,34740,21
56,1,32454,39
88,1,159396,3
90,0,185890,100
60,1,198814,33
73,0,63286,87
56,1,153276,39
57,1,59849,64
87,1,50007,38
55,1,123166,55
70,0,158287,31
51,0,148730,65
63,1,104561,40
60,1,27152,87
81,1,86401,28
43,0,54734,38
87,0,69403,38
22,1,58421,33
63,0,30851,50
46,1,105748,11
67,1,125617,51
21,1,36266,79
74,0,20484,69
58,1,74360,76
31,1,93069,99
83,1,60001,10
74,1,119337,6
20,0,120517,51
79,1,111290,65
51,0,20513,44
73,0,193441,62
54,1,117208,57
50,1,145901,34
84,1,110259,23
27,1,85050,49
48,1,104511,23
80,1,31682,9
52,0,60370,89
69,1,158270,39
30,0,65587,65
51,0,139360,71
61,0,24408,60
50,0,111746,48
36,0,150456,76
52,1,168710,34
84,1,181748,39
60,0,170644,56
36,0,79681,91
61,0,101186,20
79,0,167980,32
41,1,183916,36
32,1,163926,44
25,0,124128,88
74,1,73784,67
87,1,173737,26
46,0,118881,5
82,1,102299,79
20,0,174346,83
26,1,108167,90
58,0,22007,35
85,0,51780,63
47,0,59577,57
78,0,21068,15
86,1,155176,43
61,1,44810,2
80,0,172624,59
75,1,194899,49
37,1,105227,20
52,0,141057,59
61,0,68551,31
88,1,37231,68
80,1,37722,85
31,1,50525,29
51,1,94572,71
49,1,186065,22
81,1,94520,23
74,1,69314,40
23,0,24378,91
63,0,48828,3
23,1,194117,91
90,1,190087,63
77,1,157808,36
33,1,116072,45
85,1,197227,9
52,1,127792,61
45,0,140535,99
40,1,104603,45
51,0,115927,64
89,0,39726,98
79,1,44446,76
87,1,90963,12
26,1,195309,37
72,1,51151,63
85,1,69778,21
52,1,123064,95
77,0,44057,90
73,1,141401,6
43,1,174640,76
77,0,95361,45
56,0,183360,11
62,1,124319,73
76,0,94649,87
48,1,85745,54
36,1,26094,15
31,1,179665,50
68,0,168410,30
57,0,137295,75
33,0,161229,29
67,1,170967,28
26,0,55154,4
63,1,128913,1
82,0,135004,61
48,0,33467,15
74,0,145004,32
69,1,145758,94
77,1,141816,95
83,1,149042,83
34,0,25206,43
42,1,165526,63
51,0,143089,46
72,0,142164,94
60,1,114997,49
48,0,175411,90
55,0,83406,46
62,0,94853,43
84,0,180172,23
48,1,66952,58
83,0,20431,19
66,1,159620,48
61,1,84065,72
30,1,30034,10
30,0,146883,36
43,1,31721,73
85,0,32345,9
71,0,139525,51
24,1,124964,55
39,1,131728,32
72,1,46755,28
22,0,54065,78
49,0,47299,27
88,0,76522,97
70,0,177666,41
41,1,94531,64
87,1,27888,91
69,0,50253,52
33,1,172582,58
89,1,78986,22
43,1,41157,71
46,0,102417,51
58,0,123443,65
89,0,49704,97
59,0,172319,42
88,0,51082,24
40,1,159325,45
57,0,103385,20
77,1,182205,53
62,1,193096,69
77,0,149169,22
35,0,181096,79
75,1,195597,26
42,1,158249,37
48,1,106875,45
44,1,59655,86
63,0,175154,75
62,1,193150,93
74,1,119504,47
65,1,35541,25
24,1,64761,45
52,0,36336,63
80,1,116394,21
29,0,185438,38
43,1,147660,33
53,1,186780,14
41,1,97526,48
80,0,112881,91
43,1,64896,99
74,1,128055,76
19,0,104254,75
21,1,175851,47
66,1,162407,67
69,0,35322,93
57,1,46608,92
30,0,37141,32
44,1,131186,35
20,0,151694,49
83,1,118241,23
32,0,138004,99
27,1,121053,45
20,0,108059,4
67,1,128065,95
60,1,164297,20
29,0,69181,40
19,1,182411,76
51,0,78773,21
87,0,64116,10
63,1,110330,96
72,0,166251,13
53,1,119788,88
41,1,58526,14
29,1,193791,65
47,0,124410,1
63,1,119076,78
21,0,121126,32
85,1,106279,8
59,0,107131,93
45,1,36736,96
29,0,29510,11
42,0,77673,46
81,0,52460,21
67,1,50725,26
50,1,180916,34
18,0,162524,78
89,1,77965,38
27,0,177789,88
86,1,189950,14
51,1,26612,7
85,0,167107,45
63,0,76076,45
67,0,176467,45
26,1,109273,25
59,0,35579,58
53,1,45252,35
49,0,142491,96
47,0,88666,44
82,1,190846,91
38,1,68076,26
80,1,149308,74
53,0,154709,67
56,1,38922,51
72,1,174353,66
33,1,20355,35
43,0,118067,28
41,1,24540,87
51,0,111152,48
25,0,94591,95
63,0,175848,84
60,0,196751,63
59,1,144505,98
57,1,29942,38
61,1,130682,20
51,0,197622,92
74,1,34763,70
54,1,181039,6
42,1,127438,78
67,1,85001,70
44,1,177202,25
37,0,167290,56
40,0,30236,78
33,1,141224,95
70,0,154535,97
67,1,144356,53
50,1,187499,41
72,0,70162,1
27,1,60218,46
62,1,110632,2
89,0,98546,58
78,1,102023,70
77,0,108695,33
77,1,191668,78
42,0,183672,76
90,1,111388,89
61,1,63507,34
80,0,189058,46
59,1,77784,87
42,1,45542,17
32,0,192698,34
33,0,70888,6
88,0,124456,98
89,1,143761,14
40,0,180554,86
76,1,89849,57
51,1,188921,1
29,1,87765,30
60,0,141610,94
39,1,48968,93
65,1,197091,80
55,1,95985,30
30,0,130651,36
87,0,54598,27
34,0,136010,36
73,1,58691,23
90,1,139544,17
19,0,105480,47
