Age,Gender,Annual Income,Spending Score,Cluster,PCA1,PCA2
48,1,138002,85,0,1.3009417269828643,1.043119035610755
22,1,150086,94,0,2.1852359749448116,0.7821064979641346
89,0,151633,20,3,-2.2280134408409946,0.6025535382121345
52,0,186878,12,3,-1.5304185935528714,0.2305015979394574
20,1,149480,20,0,0.46109568236752346,-0.18825058205094514
90,0,141159,93,2,-0.4637849970919837,1.3811096240470273
42,0,178577,63,3,-0.003267185134326687,0.5358537887500245
31,0,121543,18,1,-0.5964954673175747,-1.0695673779373729
52,0,133942,11,1,-1.3780917960718657,-0.5386409098308862
85,1,199358,49,4,-0.7772870665417188,2.2492076028920134
84,1,177779,48,4,-0.702214960131312,1.9073246571511897
89,1,139653,58,4,-0.47070339324844507,1.5915301618815014
79,0,123498,13,1,-2.030394509990527,-0.09648397482881178
85,0,147087,24,3,-2.0076931224259478,0.5033438039438505
39,0,27367,80,2,0.9913366678232619,-1.4773421074270026
64,0,158871,38,3,-1.1382404011774827,0.4051113870288646
19,0,134998,69,3,0.9126236366496511,-0.4951857832335511
78,0,158735,72,3,-0.700893594657932,1.1195334733618272
63,0,195002,30,3,-1.4239022038210725,0.8011850481739996
65,1,46819,14,4,-0.5665804341128474,-0.7860241449154735
74,1,187046,14,4,-1.2789100880873108,1.4073691631656937
70,0,188594,59,3,-0.895353805861203,1.2169110396507026
53,1,112950,11,4,-0.5323562387365894,-0.12979563031522612
51,0,76146,53,2,-0.1476550796374609,-0.8638071192342063
58,1,141177,84,4,0.9939930181213683,1.2859266676069219
31,1,40621,12,0,0.3317902065766169,-1.6129715486521803
69,0,41245,14,1,-1.45994820970464,-1.4697021759755702
25,0,66963,28,1,-0.010619702791253113,-1.8514049418523972
49,0,149936,16,3,-1.2293815086797608,-0.31082007931572325
87,0,69459,79,2,-0.4800540007538147,0.11920974933020204
28,1,105895,88,0,2.024727071445995,0.2017392392743521
32,0,197440,74,3,0.47087265355563535,0.7323638118793804
43,1,49218,94,0,1.9494962908570121,-0.2191043230569142
84,0,168601,3,3,-2.557461071100693,0.5288959961460157
21,0,37929,11,1,-0.2140137064178671,-2.561670572532047
88,0,198315,91,3,-0.6478993313531193,2.1313203864232464
38,1,163033,61,0,0.9123434660843538,0.8927951157819811
23,0,84413,38,1,0.22632056051406826,-1.5196422177144102
45,0,21049,23,1,-0.5225543989875434,-2.1501834410914187
52,1,109382,7,4,-0.5894863269246875,-0.2514996041770359
81,0,110129,40,1,-1.39062270873142,0.0899528906318563
35,1,106469,93,0,1.9525119146137364,0.41898310439515996
63,1,142758,31,4,-0.42273802854594533,0.7547304170081618
58,1,81287,37,4,0.06261893625020058,-0.15434299031415824
29,1,179469,50,0,0.8379659036630536,0.8021649054632279
44,0,31411,17,1,-0.6742258446381342,-2.097617143241088
20,0,58064,56,2,0.8289346975658133,-1.735536317998528
49,0,70578,92,2,0.863794880475146,-0.5006514361745183
78,1,48786,65,4,0.3000511573343044,0.14876309546371033
55,0,52157,62,2,0.03991850266573272,-1.0109286042546515
49,0,94900,4,1,-1.3347441463239933,-1.246697620157201
29,0,153186,21,3,-0.5752851336280338,-0.6219183665690365
24,1,58413,86,0,2.243740737375723,-0.5858077347128805
54,0,191369,57,3,-0.5170344959653861,0.8959617682556509
29,0,36674,54,2,0.6070078132157539,-1.877296145254954
27,0,177621,90,3,1.058064495389357,0.5429878480348393
20,1,164530,56,0,1.2771952492869336,0.4743208453800438
78,0,70148,68,2,-0.5019606285009973,-0.19652194600858672
59,0,144151,28,3,-1.193662616832279,-0.03452137859995419
71,0,198322,67,3,-0.7624998137986997,1.4763863085578823
21,1,30146,34,0,1.1683747508741256,-1.6991289491774075
29,1,144914,43,0,0.784670286836623,0.22120435254899842
89,0,196042,12,3,-2.5684892318963417,1.1379452304419369
80,0,122498,88,2,-0.24960970624603676,0.8423592251711809
77,1,166157,86,4,0.4414986128586291,2.06658537852787
67,0,167814,61,3,-0.6962953761068139,0.881765807636888
22,1,94078,38,0,1.0243645900834693,-0.7145288019651556
42,1,112577,42,0,0.5143598835117046,0.019327212299767183
54,1,147584,27,4,-0.2899925340423423,0.5851375960836067
84,1,154242,63,4,-0.2628501186338644,1.7572966664017473
37,1,33903,27,0,0.5517280130826657,-1.3966638861649172
82,0,102156,100,2,0.05246031421971495,0.7426872738648578
25,0,31189,51,2,0.6620198812865481,-2.0769297257356505
80,0,151334,26,3,-1.8375663701665708,0.483986530309894
34,0,171210,73,3,0.4797504297638791,0.3869504045049137
74,1,25323,34,4,-0.2587803282716961,-0.6558676619511572
43,0,195674,39,3,-0.664965837565135,0.5029493891657091
64,0,189881,82,3,-0.18282195279450936,1.3952587699835608
54,0,93144,93,2,0.6765112591302289,-0.060719405802184226
72,0,45601,13,1,-1.5802174129991688,-1.3569073555404727
55,1,145373,64,4,0.5804545684773764,1.0343788062289274
40,0,22026,29,1,-0.24528182668071677,-2.1665701438648615
71,0,72593,47,1,-0.8248042663212098,-0.5694688884233948
45,0,141184,43,3,-0.4416100526079803,-0.18429380626179415
34,1,185072,83,0,1.4772033110918494,1.397331519721595
83,0,101120,66,2,-0.7894414068153535,0.3262867279505511
65,0,128923,59,3,-0.5603693304451074,0.25899617173284173
27,1,108786,14,0,0.2617036686354569,-0.6976436338689763
77,1,81379,39,4,-0.4069456015984632,0.2705447318991859
69,0,130285,70,3,-0.40914349875931055,0.4991216203772806
54,0,26192,71,2,0.3702297466412469,-1.2912218201998196
19,1,26599,95,0,2.702464276395328,-1.0336517448321643
70,1,108388,46,4,-0.13789104522392462,0.5967410501387462
78,1,157375,75,4,0.17884374350495794,1.8253169625641548
71,1,144173,28,4,-0.7174857362230747,0.9055516251583847
22,1,192166,40,0,0.7456482374852944,0.7124848628804182
76,1,99097,88,4,0.7403063218498876,1.1118430904564933
26,0,28407,7,1,-0.41468840149463415,-2.6425762093673035
71,1,71852,12,4,-0.8615024137517737,-0.3271277575531217
77,1,144561,60,4,-0.11216443166706555,1.4347267387674796
46,0,83692,52,2,-0.06070833419951239,-0.8732917045742608
81,1,108514,56,4,-0.19722389714336455,0.9536643842938892
57,0,125458,99,2,0.6315196854928382,0.5387326401401968
51,0,167612,39,3,-0.7893052328452306,0.26968652432307233
25,1,42575,47,0,1.3308488712443036,-1.2759446415506392
52,0,96643,28,1,-0.8447453937097061,-0.8605376323494094
72,0,71997,41,1,-0.9944236674183115,-0.6315758736022593
39,1,79966,20,0,0.17534198105758003,-0.7832297350508227
48,0,43583,62,2,0.2591028642526414,-1.2803879761999497
77,1,124839,8,4,-1.2976954382774533,0.5065103072444277
52,1,69683,81,0,1.3234165222421423,0.10073229397982733
56,0,59446,47,1,-0.3725366882127098,-1.0721788243460761
90,0,148422,85,3,-0.6804857618309035,1.3855036810095258
52,1,24574,90,0,1.690287243903166,-0.43223710706276586
65,0,50861,29,1,-1.0221305190359629,-1.2297520272132567
90,1,196257,23,4,-1.5287311060655582,1.9866578269099664
45,0,143360,2,1,-1.4354209874434942,-0.6627651583285806
57,1,149403,14,4,-0.690557479664949,0.5125218130028654
79,0,36781,74,2,-0.2736337023031225,-0.5779419723713909
87,1,51043,67,4,0.09557934885037565,0.39474914054009747
33,1,61214,89,0,2.061518698975809,-0.31961656696614943
71,1,148310,90,4,0.7606008490151908,1.7352694184870388
19,1,127564,78,0,1.9569749562099394,0.19834284682242131
41,0,66860,50,1,0.08340645134194397,-1.2436855971256844
24,1,152594,54,0,1.1599198652244758,0.36277977261065647
57,1,170546,45,4,-0.015072759690857281,1.200048409928491
32,1,168934,39,0,0.5266908902761402,0.5778075825171468
31,0,181011,92,3,0.9859707793962009,0.7002449460137272
60,0,127852,51,3,-0.6131467979837937,0.039331646830286775
89,0,164054,51,3,-1.5234659474987915,1.1654001864272279
66,1,25316,11,4,-0.5943478135449397,-1.1097080762299105
49,1,75885,100,0,1.8416291811328724,0.3625795601608256
80,1,157103,97,4,0.6546625110874629,2.13683034133608
74,0,173618,77,3,-0.5212506415701049,1.3104876821489364
27,0,162585,64,3,0.4825427265693706,0.004903625098697043
87,1,180934,69,4,-0.2891084989812384,2.2763828935352985
79,1,109947,39,4,-0.5565990351632939,0.720890899997311
23,1,92523,56,0,1.4354393693235383,-0.49205559485330097
38,0,122033,46,3,-0.11499449587436034,-0.5676640076057012
48,0,34059,43,1,-0.16634845089958583,-1.6526778638783612
54,0,194032,12,3,-1.608717953636305,0.37473719258111243
44,1,135553,95,0,1.6586492529830141,1.0484579116886354
85,0,76818,1,1,-2.3269844290129584,-0.7870034370652323
18,1,57916,52,0,1.5906577446205694,-1.1413984055420932
28,1,100314,60,0,1.369575193824637,-0.22604430269484907
70,0,61890,37,1,-1.0025343284062027,-0.8677390811619425
39,1,149086,71,0,1.172210350403233,0.8386965013989265
59,1,42785,70,4,0.9577423211319936,-0.27359212297814306
26,1,77303,46,0,1.1638377951265628,-0.770955725856781
18,0,75022,95,2,1.7653252638593324,-1.0503741542402107
36,0,146184,44,3,-0.18913212352984027,-0.28925577987647955
62,0,107656,97,2,0.506559855155584,0.3643228070588059
60,0,25538,72,2,0.23308733472323132,-1.162231908305343
90,0,158153,77,3,-0.9054102051610292,1.4251775033260248
64,0,118811,62,3,-0.42725689482947293,0.13074745245298
52,0,173043,28,3,-1.0993195607956656,0.23159124651835628
32,1,173832,70,0,1.2563059419820566,1.0331138438772378
29,1,128469,24,0,0.3822805922393949,-0.25002040385511753
30,1,129006,43,0,0.8104470157696432,0.01478640111670532
90,1,24347,73,4,0.24721633018343603,0.15066028148265062
21,1,137238,24,0,0.5709066289539066,-0.29254867068781826
31,0,172777,13,3,-0.8875256608129886,-0.3993270026708803
73,0,47675,21,1,-1.4218593545115878,-1.2068451028486575
66,1,62725,40,4,-0.02118828944057642,-0.21451836647911968
19,0,179203,29,3,-0.19717063440500246,-0.3604288903809195
50,0,91959,49,1,-0.26936503604928885,-0.7084620119266943
39,1,56090,48,0,0.9286481942790834,-0.7765304913120897
81,1,122073,8,4,-1.3974014970722568,0.550910704933651
90,1,184985,55,4,-0.7211731870416643,2.223244576367157
50,1,42453,77,0,1.3723617966340007,-0.38020215432400184
77,1,32206,76,4,0.6472153202172177,0.02748474930904513
36,0,102044,22,1,-0.5714260169031798,-1.193663377720038
47,0,22417,20,1,-0.6537614320183749,-2.125944148529077
71,1,112988,65,4,0.2767369641588075,0.9196279550430263
52,0,93248,46,1,-0.4003088313942591,-0.6853520149328155
28,1,196498,2,0,-0.3465434842274562,0.4280294524651615
76,1,80972,13,4,-1.0039823145386044,-0.07940469190926903
31,0,47445,52,2,0.4685312761038261,-1.706213382667693
44,0,56760,87,2,0.9256793141378377,-0.865246681406874
86,1,129626,68,4,-0.11497571962189852,1.5095274420371474
72,0,171751,52,3,-1.062129333243496,0.9311114308949585
52,0,54960,27,1,-0.7299149719121861,-1.4688198485765729
86,1,132309,57,4,-0.3886026971708556,1.4111648229401563
34,1,69121,49,0,1.0454431367871961,-0.6827502412541059
69,0,150531,44,3,-1.102229217358444,0.46538937524496693
46,1,122155,80,0,1.2878950049708877,0.7124745057132286
84,1,170667,10,4,-1.5928898058590386,1.3333685767965346
31,1,131478,6,0,-0.11533112571147355,-0.3887538264554877
57,1,135246,46,4,0.12661361307678515,0.7078678318902457
38,1,68582,22,0,0.2886304318462487,-0.9420902500876216
36,1,179806,92,0,1.6568509168072283,1.4758830656938031
53,0,21829,14,1,-0.9595608774995094,-2.083011727830493
62,1,126098,74,4,0.6946909371563325,1.030027124136447
71,1,69428,84,4,0.8790706757192948,0.5330884002369292
32,0,133103,54,3,0.2040025300155701,-0.4359000744808251
20,1,23661,42,0,1.4097138017063415,-1.7133865983891483
89,0,148969,16,3,-2.315386445345407,0.514757145791394
55,1,78452,57,4,0.6350064319114715,-0.009249852620303717
59,0,173817,3,3,-1.894074485596808,0.07883285926307994
24,1,77422,89,0,2.252587753106136,-0.2767902262818858
66,0,159216,51,3,-0.8810395562770942,0.6135863385896576
53,1,24437,20,0,-0.020858067491809615,-1.2832200295041085
71,1,32974,33,4,-0.22664481066863498,-0.6218812660937829
49,0,34406,77,2,0.6233877476496299,-1.204156471973707
23,0,52133,44,1,0.4782561469200353,-1.9065087182168998
18,1,186928,55,0,1.2329612773410767,0.7400988550105092
47,0,131528,11,1,-1.2338946646981885,-0.678073798464301
24,1,115246,30,0,0.7068693055491091,-0.4693944113395848
21,1,83859,6,0,0.31564799546225886,-1.2793118400525605
68,1,38682,98,4,1.4000863767425435,0.20462487942895785
45,0,148549,88,3,0.6166588795716034,0.4802798322044452
66,0,124247,91,2,0.19797923039004733,0.6108569630828727
51,1,175388,45,0,0.13217716753550265,1.1433541656597788
45,0,135329,100,2,0.9494588777998572,0.44044600189411404
67,1,56289,95,4,1.296461037157434,0.3980437101736292
20,0,36956,16,1,-0.06322864973379756,-2.5344209626523155
27,0,118526,20,1,-0.4293948539300337,-1.1717776549809398
40,0,84640,93,2,1.0860771144991896,-0.47607320167009776
24,0,140497,68,3,0.7340844622553758,-0.32408189552426137
26,0,192599,5,3,-1.0099211659554308,-0.3203285869165737
57,1,73842,48,4,0.3793441591287915,-0.14503760206493557
90,1,146104,10,4,-1.6744269431756837,1.1081534804873514
77,1,75634,94,4,0.9356319057595511,0.871999561689322
26,1,198146,47,0,0.7852365478509729,0.9689092397312771
82,1,59440,51,4,-0.1812462137731015,0.21099888435270364
36,1,185148,43,0,0.45999092354890975,0.9432396447162005
23,0,73697,97,2,1.6817118284720614,-0.9395324089872428
22,1,28146,27,0,0.9793712051340292,-1.7937346543541852
47,1,158881,23,0,-0.2332705598823862,0.5500169663417185
54,1,149112,6,4,-0.800395357797463,0.3459773137118197
37,0,142577,94,2,0.9987784043083042,0.3016029759485971
77,1,24926,89,4,0.9842849549483893,0.08499121745924716
36,1,40274,48,0,1.063041077854916,-1.0655733511939778
46,1,173593,56,0,0.5389986076136627,1.1494855919089748
60,0,190389,66,3,-0.4605910776611743,1.119721210003149
86,1,133492,64,4,-0.22410748474242712,1.5150766200222512
63,1,31450,75,4,1.0069014448545617,-0.28954101918246483
63,1,57791,55,4,0.4378811076623941,-0.1615737212760309
89,1,163783,60,4,-0.5029826221641148,1.9613230463173599
27,1,197650,70,0,1.3130948331594134,1.268664263495907
49,1,114530,55,0,0.6300492878587207,0.3557133787195326
27,0,111483,76,2,0.9415701933519478,-0.5764488726104392
48,0,73728,83,2,0.6639673687130814,-0.5884659401582839
22,1,108290,65,0,1.626694472712256,-0.1757948530378722
56,1,185904,9,4,-0.9052648333279268,0.9511707028248553
80,1,28846,41,4,-0.26546634762475024,-0.39259578803453454
24,1,77953,99,0,2.491442843818342,-0.14491256850988418
78,1,92893,6,4,-1.2666030165551976,0.045973645300332946
72,1,179246,39,4,-0.5968970572607427,1.564616766063394
74,1,96944,8,4,-1.1230538457457138,0.04479958443264782
86,1,94557,52,4,-0.3831206284632437,0.8093609519379708
19,1,195200,89,0,1.9962904042390328,1.301907175776774
57,1,165877,30,4,-0.36045175096806165,0.946874998094894
67,0,171802,100,3,0.22885146542313856,1.4234933885717438
30,0,147995,58,3,0.3050916942570797,-0.2152759006518044
80,0,199278,40,3,-1.6604474294385603,1.3433421930740188
81,1,162194,72,4,0.00890687788074517,1.9198728974900288
86,0,171518,45,3,-1.6110195468763913,1.1345699015267574
71,1,106395,18,4,-0.8322292562356637,0.2412325491771205
39,1,110432,82,0,1.5656971102067587,0.42285796994942043
85,1,62283,26,4,-0.873972590323172,0.0038765676206276786
38,1,192313,15,0,-0.29209354376772334,0.7396286697790803
59,1,99825,61,4,0.551116044660727,0.429929498663551
87,1,49026,81,4,0.43917446708861674,0.5399182729755254
75,0,94679,4,1,-2.042005361724672,-0.7042465452435624
62,0,81913,94,2,0.5201513530528785,-0.04095642742317752
87,0,125927,89,2,-0.4275878522443224,1.0507001439768922
49,1,20172,83,0,1.6182101665848392,-0.6451191529390887
73,1,199819,42,4,-0.6204921587664963,1.9169764771403366
58,1,180230,74,4,0.623239186179704,1.7198975640378213
75,0,127455,96,2,0.06252590765273923,0.9077235624725305
21,1,173394,9,0,0.08949373229340012,0.03786641852278029
70,0,197585,43,3,-1.3103120367157337,1.14657698938024
33,1,192754,74,0,1.2622746196801309,1.374301414677996
36,1,36723,39,0,0.8583114421939286,-1.2281928408019798
38,1,105401,46,0,0.7434436843801031,-0.11747805798189666
63,1,71343,48,4,0.22428706863695502,-0.05485045251890436
56,0,106799,48,1,-0.5062602451853265,-0.38284463504063726
73,0,72355,89,2,0.1321501047245076,-0.008895331378095386
78,1,21007,58,4,0.22417707773072115,-0.3353353464137655
68,0,27469,62,2,-0.23181686168964377,-1.0910354950749592
69,1,91586,66,4,0.4265748519117996,0.5841476090375269
65,0,21582,62,2,-0.13050862346716863,-1.238144485345878
59,0,68421,99,2,0.7671126076006981,-0.23463444667627306
85,0,117987,79,2,-0.5872938916086063,0.7709416970068054
49,1,59693,74,0,1.2699593460452336,-0.19202954476446762
65,1,129290,69,4,0.4820505454486357,1.0764678730709825
88,0,48643,31,1,-1.5929205635876917,-0.7539454417509555
38,0,119351,19,1,-0.7557437521484497,-0.941577983059878
83,1,140289,54,4,-0.40568833746829597,1.4249968192861049
37,1,70304,41,0,0.7673096450498548,-0.7023140303218739
25,0,58838,37,1,0.23301579641548884,-1.8556924782870658
20,0,159591,13,3,-0.5440508398454098,-0.8186544014714539
18,0,30781,28,1,0.300557899697608,-2.5155173777738904
55,0,46628,71,2,0.27490381158772137,-0.9781066306167978
28,1,86802,47,0,1.1017870523140316,-0.5807699285599541
73,0,164811,33,3,-1.5234215306898435,0.6167445240882161
44,0,155221,3,1,-1.4236501714091012,-0.5017698811223037
31,1,66499,95,0,2.242744454654778,-0.21146589595731458
90,0,143090,84,3,-0.6867813288781701,1.2968546699619716
18,1,186313,2,0,-0.040299040680632066,0.0725859997520671
51,1,57208,51,0,0.670342085782882,-0.4714425795382746
47,0,81757,93,2,0.9050688816073575,-0.37039027691312404
45,1,99173,11,0,-0.26860416575087276,-0.49461627545882536
86,1,111575,19,4,-1.2338873687618686,0.6424838788690519
30,0,61552,25,1,-0.20093030911902623,-1.8611156168691252
33,1,148921,32,0,0.3977088690349885,0.22570819285025068
74,0,64333,5,1,-1.8895956468657096,-1.146595294089272
28,0,135113,46,3,0.11372811524766215,-0.590537062846825
59,0,46033,1,1,-1.5164074200956927,-1.772681580279577
66,1,165536,29,4,-0.6284540392667972,1.1184368204876542
65,1,63160,1,4,-0.9338424317755096,-0.7140046998271832
55,0,158379,29,3,-1.1080869025639906,0.09735485291884018
65,0,49872,80,2,0.20834963408232773,-0.6100255756920441
77,1,129233,28,4,-0.8310878893756909,0.8178961649924542
80,1,198030,96,4,0.49422628441677485,2.7094482125862216
64,0,58539,84,2,0.3029505840645367,-0.45740202431525656
75,0,52588,77,2,-0.1451945200662702,-0.39863670913070326
74,0,21106,64,2,-0.32587374086934434,-1.0312263489860567
88,1,104777,26,4,-1.0972598407775283,0.6742782525081994
21,1,189017,48,0,0.9758713273044372,0.745914935395155
58,0,179461,93,3,0.2799697222396334,1.2571118415752218
38,1,178665,23,0,-0.0541171761905333,0.6439618000996882
89,0,42551,12,1,-2.0570384010037897,-1.05619028979749
18,0,149997,93,3,1.4673744819235097,-0.0034728954798664727
20,0,69777,34,1,0.2605317602886507,-1.841531948938928
89,0,195422,7,3,-2.6867355397886756,1.0669388663784674
66,1,139596,43,4,-0.20514455192911352,0.9216295240074596
85,1,81952,5,4,-1.4448234502707844,0.024039714457481216
71,0,96766,58,2,-0.6406647734746156,-0.08720295557152512
71,1,21862,39,4,-0.04524359558302913,-0.7061537337707113
28,0,82048,26,1,-0.19070169430539963,-1.5976690549321946
81,1,45482,3,4,-1.2625031184765352,-0.6060920342144134
83,0,150462,93,3,-0.304168991329626,1.3671998328284183
39,1,65678,14,0,0.0785766801602382,-1.0620472349555858
65,1,59502,19,4,-0.48852952121472737,-0.5425786360119274
50,0,186731,76,3,0.06452904945325603,0.9818675192203167
78,1,31777,24,4,-0.6298330053082236,-0.6039555411721609
47,1,20686,70,0,1.3581470283660362,-0.8413148020529262
63,0,57010,21,1,-1.1806579442307055,-1.2832524859871606
