Age,Annual Income,Spending Score,Income_Spending_Ratio,Gender_Code
39,174532,16,10266.588235294117,0
89,130094,74,1734.5866666666666,1
37,24170,51,464.8076923076923,1
57,150628,60,2469.311475409836,1
18,193366,13,13811.857142857143,0
25,42672,56,748.6315789473684,0
64,110253,55,1968.8035714285713,1
27,199621,74,2661.6133333333332,1
60,72894,12,5607.2307692307695,0
24,31376,66,468.2985074626866,1
29,182099,65,2759.0757575757575,0
76,101794,100,1007.8613861386139,1
33,170713,40,4163.731707317073,0
42,37000,65,560.6060606060606,1
50,32658,60,535.3770491803278,1
28,92602,18,4873.789473684211,0
24,186920,60,3064.2622950819673,1
56,27626,67,406.2647058823529,0
68,92798,83,1104.7380952380952,1
62,72708,51,1398.2307692307693,1
41,131781,27,4706.464285714285,1
22,140377,35,3899.3611111111113,1
29,94609,69,1351.557142857143,1
30,78162,33,2298.8823529411766,1
72,113863,52,2148.3584905660377,1
21,96860,95,1008.9583333333334,1
30,167920,27,5997.142857142857,1
19,49337,9,4933.7,0
59,175492,98,1772.6464646464647,0
75,107235,46,2281.595744680851,1
40,183235,87,2082.215909090909,0
48,27631,27,986.8214285714286,1
27,127407,24,5096.28,0
71,181441,63,2835.015625,0
75,57071,15,3566.9375,0
82,38671,52,729.6415094339623,0
76,132151,17,7341.722222222223,0
82,163909,13,11707.785714285714,0
20,51616,80,637.2345679012345,1
39,156933,91,1705.7934782608695,1
65,78395,26,2903.5185185185187,0
77,192417,76,2498.9220779220777,1
85,151908,90,1669.3186813186812,1
41,84488,12,6499.076923076923,1
72,23966,90,263.3626373626374,1
36,186432,79,2330.4,0
85,31571,25,1214.2692307692307,1
48,157398,3,39349.5,0
20,86102,90,946.1758241758242,1
67,71136,84,836.8941176470588,1
64,109955,49,2199.1,1
59,83809,55,1496.5892857142858,1
55,94197,62,1495.1904761904761,0
54,46327,53,857.9074074074074,1
85,52329,15,3270.5625,1
53,119006,41,2833.4761904761904,1
84,51330,30,1655.8064516129032,0
38,147919,85,1719.9883720930231,0
59,77933,45,1694.195652173913,0
40,22470,3,5617.5,0
32,50208,45,1091.4782608695652,0
66,32249,7,4031.125,0
68,76073,87,864.4659090909091,1
40,116177,68,1683.7246376811595,1
38,129954,25,4998.2307692307695,0
44,43876,57,756.4827586206897,0
44,27833,100,275.5742574257426,0
36,103793,40,2531.5365853658536,0
74,152126,97,1552.3061224489795,0
59,172384,92,1853.5913978494623,0
87,48662,65,737.3030303030303,0
21,89626,12,6894.307692307692,0
61,75018,20,3572.285714285714,1
32,184478,96,1901.8350515463917,0
56,187105,76,2429.935064935065,0
32,62958,76,817.6363636363636,0
76,25805,44,573.4444444444445,1
37,151485,78,1917.5316455696202,0
51,27708,55,494.7857142857143,1
21,114795,55,2049.910714285714,1
63,171664,6,24523.428571428572,0
73,39737,100,393.43564356435644,1
76,142531,82,1717.2409638554218,1
49,188218,32,5703.575757575758,1
65,77561,38,1988.7435897435898,0
49,128283,13,9163.07142857143,1
58,169983,3,42495.75,0
45,32207,87,365.9886363636364,0
36,180396,25,6938.307692307692,1
48,36002,7,4500.25,1
76,142010,20,6762.380952380952,0
71,158378,24,6335.12,0
57,39061,50,765.9019607843137,0
22,72430,35,2011.9444444444443,0
48,86830,34,2480.8571428571427,0
88,78811,41,1876.452380952381,0
75,61014,64,938.6769230769231,1
47,199013,29,6633.766666666666,0
38,159767,71,2218.9861111111113,1
82,84480,66,1260.8955223880596,0
19,147862,93,1573.0,0
19,89768,49,1795.36,1
37,177047,47,3688.4791666666665,0
38,55930,46,1190.0,0
69,170584,33,5017.176470588235,1
29,25380,25,976.1538461538462,0
54,120441,33,3542.3823529411766,0
72,26017,55,464.5892857142857,1
22,181537,87,2062.9204545454545,0
86,135625,63,2119.140625,1
22,110987,61,1790.1129032258063,0
50,93941,100,930.1089108910891,0
69,123623,47,2575.4791666666665,1
29,150800,59,2513.3333333333335,0
35,131116,25,5042.923076923077,0
74,95112,31,2972.25,0
67,135760,16,7985.882352941177,0
44,89947,3,22486.75,0
42,77641,34,2218.3142857142857,1
76,72216,36,1951.7837837837837,0
39,124407,19,6220.35,1
56,54366,66,811.4328358208955,0
56,148363,74,1978.1733333333334,0
49,45933,84,540.3882352941176,0
18,149468,53,2767.925925925926,1
54,84074,5,14012.333333333334,0
26,114811,91,1247.945652173913,0
20,134932,15,8433.25,0
58,75788,50,1486.0392156862745,0
50,160812,94,1692.7578947368422,1
21,83007,58,1406.8983050847457,0
32,118829,65,1800.439393939394,0
84,37680,20,1794.2857142857142,0
53,169092,61,2727.2903225806454,1
23,154729,60,2536.5409836065573,0
53,179044,68,2594.840579710145,0
49,42181,76,547.8051948051948,0
62,64403,62,1022.2698412698413,1
22,152816,96,1575.4226804123712,0
19,187782,15,11736.375,1
74,132442,9,13244.2,0
28,150677,57,2597.8793103448274,0
69,26612,59,443.53333333333336,0
70,84672,74,1128.96,0
72,87335,12,6718.076923076923,0
54,173654,11,14471.166666666666,1
33,23519,62,373.3174603174603,0
50,89880,78,1137.7215189873418,0
39,37096,89,412.1777777777778,1
23,163723,24,6548.92,0
72,107356,59,1789.2666666666667,1
42,136799,66,2041.7761194029852,1
61,97921,21,4450.954545454545,0
21,126892,47,2643.5833333333335,1
89,48856,32,1480.4848484848485,1
53,161148,66,2405.194029850746,0
53,66889,60,1096.5409836065573,1
66,179710,25,6911.923076923077,1
90,164578,5,27429.666666666668,0
19,183183,2,61061.0,1
74,51067,25,1964.1153846153845,0
82,161692,51,3109.4615384615386,1
46,136722,70,1925.661971830986,1
88,66746,5,11124.333333333334,0
35,78354,5,13059.0,1
80,170339,27,6083.535714285715,1
53,40086,19,2004.3,0
84,157124,17,8729.111111111111,0
59,155131,71,2154.597222222222,0
58,51452,21,2338.7272727272725,0
62,34658,31,1083.0625,1
64,133768,83,1592.4761904761904,1
25,104780,10,9525.454545454546,1
58,165893,38,4253.666666666667,1
45,28387,25,1091.8076923076924,1
44,114146,41,2717.7619047619046,1
44,159566,1,79783.0,0
45,37672,97,384.40816326530614,1
72,67758,17,3764.3333333333335,0
80,78107,45,1697.9782608695652,0
26,61482,100,608.7326732673267,0
80,45574,15,2848.375,0
22,93041,97,949.3979591836735,1
43,109186,97,1114.142857142857,1
24,185498,88,2084.247191011236,1
28,23672,64,364.18461538461537,0
32,104078,55,1858.5357142857142,1
19,90270,18,4751.0526315789475,1
83,159797,79,1997.4625,0
31,89407,33,2629.6176470588234,1
80,139941,30,4514.225806451613,1
73,45910,22,1996.0869565217392,0
26,177066,90,1945.7802197802198,1
24,143701,85,1670.9418604651162,1
21,65691,39,1642.275,0
71,141047,26,5223.962962962963,0
46,193618,51,3723.423076923077,0
29,161228,27,5758.142857142857,1
76,189013,40,4610.073170731707,0
76,75489,14,5032.6,0
88,91691,72,1256.041095890411,1
47,121198,41,2885.6666666666665,1
84,185986,45,4043.1739130434785,0
37,114092,2,38030.666666666664,1
59,39898,70,561.943661971831,0
69,151278,27,5402.785714285715,1
86,175981,98,1777.5858585858587,1
83,112428,81,1371.0731707317073,0
85,32426,46,689.9148936170212,1
83,81572,38,2091.5897435897436,0
44,81482,100,806.7524752475248,1
42,63706,40,1553.8048780487804,0
41,136835,65,2073.257575757576,1
22,161922,22,7040.086956521739,1
86,67489,73,912.0135135135135,1
32,101052,82,1217.4939759036145,1
25,117776,66,1757.8507462686566,1
53,171728,43,3902.909090909091,0
34,26978,62,428.22222222222223,0
57,184121,27,6575.75,1
53,21521,86,247.367816091954,0
36,163146,91,1773.3260869565217,1
81,82568,31,2580.25,0
25,21068,2,7022.666666666667,1
80,166869,47,3476.4375,1
86,105604,37,2779.0526315789475,1
59,169412,58,2871.3898305084745,0
47,162856,9,16285.6,1
81,133876,75,1761.5263157894738,1
29,40923,91,444.8152173913044,1
58,82986,95,864.4375,1
41,52426,19,2621.3,1
56,45336,1,22668.0,0
36,184430,51,3546.730769230769,1
40,74201,52,1400.0188679245282,1
26,110714,15,6919.625,0
85,44717,13,3194.0714285714284,1
30,72499,73,979.7162162162163,0
32,125579,70,1768.718309859155,1
90,25955,76,337.0779220779221,0
39,149372,4,29874.4,1
75,109928,87,1249.1818181818182,0
56,34683,47,722.5625,0
67,20221,94,212.85263157894738,1
64,140592,1,70296.0,0
59,86752,3,21688.0,0
33,108023,47,2250.4791666666665,0
25,111089,16,6534.64705882353,0
23,48750,92,524.1935483870968,0
25,92167,49,1843.34,1
83,94791,23,3949.625,1
29,54806,78,693.746835443038,0
42,31848,75,419.05263157894734,1
34,78571,48,1603.4897959183672,0
46,186220,98,1881.010101010101,1
44,62846,90,690.6153846153846,1
53,110564,27,3948.714285714286,1
78,59085,68,856.304347826087,0
22,82922,97,846.1428571428571,0
31,75747,19,3787.35,1
58,131486,12,10114.307692307691,1
19,60113,72,823.4657534246576,1
60,108776,85,1264.8372093023256,1
21,64239,98,648.8787878787879,0
33,166384,51,3199.6923076923076,0
64,119430,58,2024.2372881355932,1
24,23171,60,379.8524590163934,0
61,151290,76,1964.8051948051948,0
35,146747,36,3966.135135135135,0
89,192904,20,9185.904761904761,1
43,39329,12,3025.3076923076924,0
59,124797,44,2773.266666666667,0
83,44599,54,810.8909090909091,1
31,66734,96,687.979381443299,0
77,103885,1,51942.5,1
79,168216,48,3432.9795918367345,1
77,156749,100,1551.970297029703,0
36,147928,82,1782.2650602409637,1
62,145722,5,24287.0,0
83,59717,55,1066.375,1
26,110765,55,1977.9464285714287,0
56,68412,89,760.1333333333333,1
32,170822,86,1963.471264367816,1
44,88647,96,913.8865979381443,0
28,74274,56,1303.0526315789473,1
73,127386,98,1286.7272727272727,1
25,181174,1,90587.0,1
70,48965,35,1360.138888888889,0
31,60774,66,907.0746268656717,1
68,116773,33,3434.5,1
82,165707,28,5714.0344827586205,1
49,146536,34,4186.742857142857,1
48,74628,66,1113.8507462686566,0
29,34713,82,418.2289156626506,0
69,118631,96,1223.0,1
81,25446,70,358.3943661971831,0
37,90112,61,1453.4193548387098,1
83,140264,73,1895.4594594594594,1
23,129547,65,1962.8333333333333,0
85,39629,90,435.4835164835165,1
39,140407,84,1651.8470588235293,1
73,85051,66,1269.4179104477612,0
29,197175,75,2594.407894736842,1
53,65177,30,2102.483870967742,1
67,162972,55,2910.214285714286,0
30,191385,23,7974.375,1
42,111066,86,1276.6206896551723,0
35,163604,93,1740.468085106383,0
77,97080,99,970.8,1
46,118552,43,2694.3636363636365,0
66,186886,43,4247.409090909091,1
58,174120,55,3109.285714285714,1
18,31004,9,3100.4,1
44,173319,28,5976.517241379311,0
79,57555,38,1475.7692307692307,0
58,104897,15,6556.0625,0
49,32601,87,370.46590909090907,0
60,122978,96,1267.8144329896907,1
45,144351,65,2187.1363636363635,1
24,198041,15,12377.5625,0
26,102485,87,1164.6022727272727,0
27,106768,41,2542.095238095238,0
79,181345,59,3022.4166666666665,1
80,168229,25,6470.346153846154,1
21,25565,52,482.35849056603774,0
18,174301,55,3112.5178571428573,1
40,159991,66,2387.9253731343283,1
21,72166,92,775.9784946236559,0
79,100096,7,12512.0,0
63,69467,35,1929.638888888889,1
41,57596,40,1404.780487804878,0
42,76937,39,1923.425,1
41,48815,40,1190.6097560975609,1
85,121775,73,1645.6081081081081,1
69,175679,36,4748.081081081081,1
39,67160,24,2686.4,0
20,197042,91,2141.7608695652175,1
52,133242,57,2297.2758620689656,0
86,69020,37,1816.3157894736842,1
90,115968,50,2273.8823529411766,1
54,90415,28,3117.7586206896553,1
47,95167,66,1420.402985074627,0
18,54340,65,823.3333333333334,1
23,87266,66,1302.4776119402984,0
27,179215,36,4843.648648648648,1
82,176612,56,3098.4561403508774,0
83,101586,32,3078.3636363636365,0
40,166513,33,4897.441176470588,0
22,189414,50,3714.0,0
46,193183,12,14860.23076923077,0
54,76751,9,7675.1,0
21,146006,77,1871.871794871795,0
58,92832,29,3094.4,1
80,33566,23,1398.5833333333333,1
36,34352,52,648.1509433962265,0
53,36834,19,1841.7,0
20,139977,91,1521.4891304347825,1
66,156388,80,1930.716049382716,0
23,150013,9,15001.3,1
64,140349,88,1576.9550561797753,1
32,101020,59,1683.6666666666667,0
55,89694,38,2299.846153846154,1
22,197456,76,2564.3636363636365,1
51,113899,37,2997.342105263158,1
43,40561,5,6760.166666666667,0
35,71191,15,4449.4375,0
42,100684,61,1623.9354838709678,1
36,24247,13,1731.9285714285713,0
51,162562,64,2500.9538461538464,0
37,175983,53,3258.9444444444443,0
71,174559,1,87279.5,0
53,181621,70,2558.042253521127,1
48,35589,22,1547.3478260869565,0
55,106105,72,1453.4931506849316,1
76,65065,81,793.4756097560976,1
60,177525,95,1849.21875,1
25,177678,4,35535.6,1
77,119211,61,1922.758064516129,1
62,120080,60,1968.5245901639344,0
79,25506,15,1594.125,0
77,57023,1,28511.5,0
62,92947,91,1010.2934782608696,0
65,37745,62,599.1269841269841,0
25,32913,1,16456.5,0
53,96696,57,1667.1724137931035,1
85,91566,26,3391.3333333333335,0
88,109388,55,1953.357142857143,1
73,152729,1,76364.5,0
36,170197,100,1685.118811881188,1
60,116946,68,1694.8695652173913,1
30,38755,72,530.8904109589041,1
90,62889,29,2096.3,1
85,49008,97,500.0816326530612,0
75,35172,57,606.4137931034483,1
28,150670,10,13697.272727272728,0
37,103573,98,1046.1919191919192,0
74,181613,42,4223.558139534884,0
29,31828,76,413.35064935064935,1
58,120684,49,2413.68,0
29,58293,100,577.1584158415842,1
64,194506,97,1984.7551020408164,1
69,195270,78,2471.772151898734,0
68,184312,65,2792.6060606060605,0
59,127095,30,4099.8387096774195,0
47,57911,36,1565.162162162162,1
27,48624,41,1157.7142857142858,0
84,196985,62,3126.746031746032,1
37,135173,16,7951.35294117647,0
41,77644,10,7058.545454545455,0
69,192924,74,2572.32,1
35,36635,72,501.8493150684931,0
85,81933,17,4551.833333333333,0
56,134755,7,16844.375,1
57,187034,56,3281.2982456140353,0
60,189822,46,4038.7659574468084,0
50,148776,61,2399.6129032258063,1
90,191530,65,2901.969696969697,0
20,162450,73,2195.2702702702704,1
87,90117,34,2574.7714285714287,0
34,97134,28,3349.448275862069,1
90,81591,41,1942.642857142857,1
90,85698,7,10712.25,1
28,98079,99,980.79,1
27,144694,69,2067.057142857143,1
41,81760,48,1668.5714285714287,1
64,28976,6,4139.428571428572,1
29,173133,56,3037.4210526315787,1
65,34875,20,1660.7142857142858,0
57,165206,71,2294.527777777778,0
77,110780,8,12308.888888888889,0
25,184044,69,2629.2,1
73,104467,9,10446.7,1
25,23787,19,1189.35,1
81,37455,5,6242.5,0
33,124731,88,1401.4719101123596,1
34,112385,100,1112.7227722772277,1
82,26622,19,1331.1,1
43,197565,38,5065.7692307692305,1
79,186610,54,3392.909090909091,0
83,148063,9,14806.3,0
83,82039,7,10254.875,1
54,55842,94,587.8105263157895,0
39,102743,26,3805.296296296296,0
79,115713,14,7714.2,1
35,75384,42,1753.1162790697674,1
47,97933,33,2880.3823529411766,1
24,69375,65,1051.1363636363637,1
74,68263,68,989.3188405797101,1
64,128838,6,18405.428571428572,0
44,141216,1,70608.0,0
18,184846,96,1905.6288659793815,1
71,56779,58,962.3559322033898,0
63,59980,46,1276.1702127659576,1
82,109525,94,1152.8947368421052,0
57,63250,36,1709.4594594594594,1
72,119344,38,3060.102564102564,1
27,73025,95,760.6770833333334,1
38,20968,13,1497.7142857142858,1
50,173657,58,2943.3389830508477,1
86,160727,16,9454.529411764706,0
50,84830,59,1413.8333333333333,1
24,58127,48,1186.265306122449,0
55,183439,68,2658.536231884058,0
31,150415,48,3069.6938775510203,0
37,126411,65,1915.3181818181818,1
81,152430,11,12702.5,0
53,115955,22,5041.521739130435,1
73,139278,76,1808.8051948051948,1
80,132966,13,9497.57142857143,1
25,196738,18,10354.631578947368,0
47,167905,16,9876.764705882353,1
64,40703,81,496.3780487804878,0
43,147922,1,73961.0,0
49,111951,17,6219.5,1
90,137820,28,4752.413793103448,0
36,146696,100,1452.4356435643565,1
28,103324,5,17220.666666666668,0
75,56812,94,598.021052631579,1
48,193948,64,2983.8153846153846,0
52,60679,63,948.109375,1
76,180896,25,6957.538461538462,1
56,71302,81,869.5365853658536,0
38,168838,58,2861.6610169491523,1
66,49966,29,1665.5333333333333,1
26,138160,24,5526.4,0
39,143369,67,2108.3676470588234,1
86,172915,84,2034.2941176470588,1
77,127920,78,1619.240506329114,0
79,176687,13,12620.5,1
30,50033,87,568.5568181818181,1
36,173820,40,4239.512195121952,1
56,99861,23,4160.875,0
70,155227,59,2587.116666666667,0
71,44385,56,778.6842105263158,0
30,154736,61,2495.7419354838707,1
72,97183,28,3351.137931034483,1
67,199357,50,3908.9607843137255,0
86,172190,50,3376.274509803922,0
68,52796,51,1015.3076923076923,0
76,169290,100,1676.1386138613861,1
47,134635,29,4487.833333333333,1
42,81701,8,9077.888888888889,0
20,127394,77,1633.2564102564102,0
57,184296,21,8377.09090909091,1
30,149293,41,3554.595238095238,1
82,136170,32,4126.363636363636,1
87,153333,22,6666.652173913043,0
55,154048,62,2445.2063492063494,0
65,172864,6,24694.85714285714,1
46,189588,15,11849.25,0
33,92753,49,1855.06,0
27,147644,48,3013.1428571428573,1
21,27671,42,643.5116279069767,1
66,105122,18,5532.736842105263,0
81,21891,69,312.72857142857146,0
80,109634,56,1923.4035087719299,1
74,44143,76,573.2857142857143,1
44,129072,34,3687.7714285714287,1
80,41363,83,492.4166666666667,1
31,83785,14,5585.666666666667,1
60,74964,32,2271.6363636363635,1
84,60196,71,836.0555555555555,1
73,143715,91,1562.1195652173913,0
66,95982,2,31994.0,1
57,115110,47,2398.125,1
72,30409,78,384.9240506329114,0
60,29074,49,581.48,1
27,174674,27,6238.357142857143,1
77,133729,78,1692.7721518987341,1
83,192037,31,6001.15625,1
58,137039,1,68519.5,0
73,157561,85,1832.1046511627908,1
67,78813,65,1194.1363636363637,1
42,33096,36,894.4864864864865,0
20,179133,33,5268.617647058823,0
48,181112,83,2156.095238095238,1
55,116542,6,16648.85714285714,1
79,69505,6,9929.285714285714,1
23,148711,68,2155.231884057971,0
31,91553,2,30517.666666666668,1
76,51875,72,710.6164383561644,0
46,38181,88,429.0,0
77,113603,54,2065.509090909091,0
29,106404,74,1418.72,0
56,169958,2,56652.666666666664,1
28,126691,21,5758.681818181818,1
79,76524,67,1125.3529411764705,1
54,119827,56,2102.2280701754385,0
65,23667,35,657.4166666666666,0
65,93921,7,11740.125,0
87,106323,82,1281.0,1
31,101223,46,2153.68085106383,0
30,50922,8,5658.0,1
79,112011,38,2872.076923076923,1
63,144879,93,1541.2659574468084,0
41,121559,68,1761.7246376811595,1
42,138358,55,2470.6785714285716,1
52,29078,76,377.6363636363636,0
58,21242,42,494.0,0
84,161911,10,14719.181818181818,0
50,72543,21,3297.409090909091,0
37,92328,32,2797.818181818182,1
40,146492,59,2441.5333333333333,0
51,77019,62,1222.5238095238096,1
20,147745,99,1477.45,1
40,121061,92,1301.731182795699,1
25,44559,72,610.3972602739726,1
38,43230,52,815.6603773584906,0
35,149517,33,4397.558823529412,0
34,119301,57,2056.9137931034484,0
89,157605,13,11257.5,1
40,63731,46,1355.9787234042553,1
75,31424,77,402.87179487179486,0
35,189120,59,3152.0,1
71,21016,35,583.7777777777778,1
22,185102,73,2501.3783783783783,0
31,127619,47,2658.7291666666665,0
54,21173,13,1512.357142857143,1
39,76804,22,3339.304347826087,1
42,135193,65,2048.378787878788,0
42,53606,26,1985.4074074074074,0
71,65032,70,915.943661971831,0
19,62031,47,1292.3125,1
60,57625,64,886.5384615384615,0
68,94345,91,1025.4891304347825,0
77,115894,83,1379.6904761904761,0
64,174870,71,2428.75,1
19,180429,62,2863.9523809523807,1
79,179534,48,3663.9591836734694,1
20,64695,16,3805.5882352941176,1
73,94598,40,2307.268292682927,0
36,70343,89,781.5888888888888,1
71,48514,23,2021.4166666666667,1
80,178191,44,3959.8,1
65,54449,22,2367.3478260869565,0
35,181867,87,2066.6704545454545,0
29,179900,23,7495.833333333333,1
87,169811,59,2830.1833333333334,0
79,79110,60,1296.8852459016393,1
46,44427,52,838.2452830188679,0
42,176184,15,11011.5,0
56,61919,91,673.0326086956521,0
64,67360,72,922.7397260273973,1
51,42581,87,483.875,1
80,85231,27,3043.964285714286,1
84,97325,63,1520.703125,0
26,23515,12,1808.8461538461538,1
59,167647,43,3810.159090909091,1
80,108549,89,1206.1,1
89,117993,8,13110.333333333334,1
22,97641,72,1337.5479452054794,1
35,56234,13,4016.714285714286,0
49,133755,74,1783.4,0
60,65378,62,1037.7460317460318,0
55,37514,66,559.9104477611941,0
45,89210,62,1416.031746031746,0
24,126757,82,1527.1927710843374,1
83,31894,95,332.2291666666667,1
54,42261,86,485.7586206896552,0
40,26528,18,1396.2105263157894,0
81,138687,3,34671.75,1
89,184970,61,2983.3870967741937,1
